id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1334202176550428675	1334202176550428675	2020-12-02 12:26:01 CST	2020-12-02	12:26:01	-0600	15970050	simonsinek	Simon Sinek		New ideas need audiences like flowers need bees.   No matter how brilliant, they will die unless others work to spread them.	en	[]	[]	[]	39	419	2259	[]	[]	https://twitter.com/simonsinek/status/1334202176550428675	False		0								[]				
1333690047778975744	1333690047778975744	2020-12-01 02:31:00 CST	2020-12-01	02:31:00	-0600	15970050	simonsinek	Simon Sinek		Gucci CEO, Marco Bizzarri, finds joy in the little things. This is his secret. His secret to a happy life, and his secret to leadership. And it works.  Listen to our conversation at  https://t.co/JHvtWOxmnF or anywhere you get your podcasts.	en	[]	['http://apple.co/simonsinek']	[]	6	25	236	[]	[]	https://twitter.com/simonsinek/status/1333690047778975744	False		0								[]				
1333383277235892226	1333383277235892226	2020-11-30 06:12:01 CST	2020-11-30	06:12:01	-0600	15970050	simonsinek	Simon Sinek		When we feel humiliated, the best reaction is humility.	en	[]	[]	[]	54	604	4984	[]	[]	https://twitter.com/simonsinek/status/1333383277235892226	False		0								[]				
1332333109321342976	1332333109321342976	2020-11-27 08:39:01 CST	2020-11-27	08:39:01	-0600	15970050	simonsinek	Simon Sinek		If we were good at everything, we’d have no need for each other.	en	[]	[]	[]	64	1403	5913	[]	[]	https://twitter.com/simonsinek/status/1332333109321342976	False		0								[]				
1331661443968753667	1331661443968753667	2020-11-25 12:10:03 CST	2020-11-25	12:10:03	-0600	15970050	simonsinek	Simon Sinek		A small team, committed to a cause bigger than themselves, can achieve absolutely anything.	en	[]	[]	[]	63	1194	5493	[]	[]	https://twitter.com/simonsinek/status/1331661443968753667	False		0								[]				
1331153584080220165	1331153584080220165	2020-11-24 02:32:00 CST	2020-11-24	02:32:00	-0600	15970050	simonsinek	Simon Sinek		We are living in a polarized world. There is, however, a way we can overcome - Love. Grammy-nominated singer-songwriter, @aloeblacc and I, talked about how we must Fight with Love and Fight for Love.   Listen at  https://t.co/JHvtWOxmnF or anywhere you get your podcasts.	en	[{'screen_name': 'aloeblacc', 'name': 'aloe blacc', 'id': '25879140'}]	['http://apple.co/simonsinek']	[]	10	27	240	[]	[]	https://twitter.com/simonsinek/status/1331153584080220165	False		0								[]				
1330850839309799425	1330850839309799425	2020-11-23 06:29:00 CST	2020-11-23	06:29:00	-0600	15970050	simonsinek	Simon Sinek		Intelligence uses what is known to solve problems. Creativity uses what is unknown to discover possibilities	en	[]	[]	[]	33	1113	4394	[]	[]	https://twitter.com/simonsinek/status/1330850839309799425	False		0								[]				
1329796895661838338	1329796895661838338	2020-11-20 08:41:01 CST	2020-11-20	08:41:01	-0600	15970050	simonsinek	Simon Sinek		Great leaders don't see themselves as great; they see themselves as human.	en	[]	[]	[]	67	1244	7090	[]	[]	https://twitter.com/simonsinek/status/1329796895661838338	False		0								[]				
1329498937057800194	1329498937057800194	2020-11-19 12:57:02 CST	2020-11-19	12:57:02	-0600	15970050	simonsinek	Simon Sinek		Those who adopt an infinite mindset build stronger, more innovative &amp; inspiring teams, careers &amp; lives.   Learn to apply the concepts from The Infinite Game so that you can make your life and leadership more meaningful, inspiring &amp; impactful:  https://t.co/lQVU2rGFpl  https://t.co/9WHHHB1waX	en	[]	['https://bit.ly/32VVtG1']	['https://pbs.twimg.com/media/EnNUPHoXcAMW5_A.jpg']	16	43	411	[]	[]	https://twitter.com/simonsinek/status/1329498937057800194	False		1	https://pbs.twimg.com/media/EnNUPHoXcAMW5_A.jpg							[]				
1329127485951401984	1329127485951401984	2020-11-18 12:21:01 CST	2020-11-18	12:21:01	-0600	15970050	simonsinek	Simon Sinek		Emails get reactions. Phone calls start conversations.	en	[]	[]	[]	95	1231	7652	[]	[]	https://twitter.com/simonsinek/status/1329127485951401984	False		0								[]				
1328616621372547072	1328616621372547072	2020-11-17 02:31:01 CST	2020-11-17	02:31:01	-0600	15970050	simonsinek	Simon Sinek		We all want to feel like we belong. That's why we form tribes.  I sat down with social psychologist, Harvard professor and lifelong Deadhead @amyjccuddy to talk about the value of finding our tribes.  Listen at  https://t.co/JHvtWOxmnF or anywhere you listen to podcasts.  https://t.co/tKngweG7VV	en	[{'screen_name': 'amyjccuddy', 'name': 'amy cuddy, phd', 'id': '529140270'}]	['http://apple.co/simonsinek']	['https://pbs.twimg.com/media/EnAxxlUXYAAbzQQ.jpg']	13	45	401	[]	[]	https://twitter.com/simonsinek/status/1328616621372547072	False		1	https://pbs.twimg.com/media/EnAxxlUXYAAbzQQ.jpg							[]				
1328312111571881989	1328312111571881989	2020-11-16 06:21:00 CST	2020-11-16	06:21:00	-0600	15970050	simonsinek	Simon Sinek		Don't quit. Never give up trying to build the world you can see, even if others can't see it. Listen to your drum and your drum only. It's the one that makes the sweetest sound.	en	[]	[]	[]	87	1726	7374	[]	[]	https://twitter.com/simonsinek/status/1328312111571881989	False		0								[]				
1327263959070760960	1327263959070760960	2020-11-13 08:56:01 CST	2020-11-13	08:56:01	-0600	15970050	simonsinek	Simon Sinek		"""Normal"" is what the majority does, which is why ""different"" is so much more interesting."	en	[]	[]	[]	49	757	3613	[]	[]	https://twitter.com/simonsinek/status/1327263959070760960	False		0								[]				
1326182533306884096	1326182533306884096	2020-11-10 09:18:49 CST	2020-11-10	09:18:49	-0600	15970050	simonsinek	Simon Sinek		What would you talk to organizational psychologist and author of Give and Take, @AdamMGrant , about? Everything!   This was one of those conversations that went in so many directions…and I learned so much.   Listen at  https://t.co/JHvtWOfKZ5 or anywhere you listen to podcasts.  https://t.co/J27Z4iany9	en	[{'screen_name': 'adammgrant', 'name': 'adam grant', 'id': '1059273780'}]	['http://apple.co/simonsinek']	['https://pbs.twimg.com/media/EmeLWlNUcAETQMe.jpg']	15	53	426	[]	[]	https://twitter.com/simonsinek/status/1326182533306884096	False		1	https://pbs.twimg.com/media/EmeLWlNUcAETQMe.jpg							[]				
1325769607664300037	1325769607664300037	2020-11-09 05:58:00 CST	2020-11-09	05:58:00	-0600	15970050	simonsinek	Simon Sinek		Don't show up to prove, show up to improve.	en	[]	[]	[]	53	1444	6281	[]	[]	https://twitter.com/simonsinek/status/1325769607664300037	False		0								[]				
1325183945927954433	1325183945927954433	2020-11-07 15:10:48 CST	2020-11-07	15:10:48	-0600	15970050	simonsinek	Simon Sinek		We have to unite. To learn to understand one another. And if there’s any hope of us understanding each other, we have to learn to listen. To create a space in which in the other person feels heard.  Introducing David Harris' new live online class:  https://t.co/zd31AYC07t  https://t.co/7F8GADV6KD	en	[]	['https://bit.ly/2IalIkG']	[]	15	68	494	[]	[]	https://twitter.com/simonsinek/status/1325183945927954433	False		1	https://pbs.twimg.com/amplify_video_thumb/1325183760543875073/img/PIJE_0nIbjyWHAhz.jpg							[]				
1324725772603559940	1324725772603559940	2020-11-06 08:50:11 CST	2020-11-06	08:50:11	-0600	15970050	simonsinek	Simon Sinek		The mind can be convinced, but the heart must be won.	en	[]	[]	[]	52	878	4334	[]	[]	https://twitter.com/simonsinek/status/1324725772603559940	False		0								[]				
1324051549484650497	1324051549484650497	2020-11-04 12:11:03 CST	2020-11-04	12:11:03	-0600	15970050	simonsinek	Simon Sinek		Don't give to get. Give to inspire others to give.	en	[]	[]	[]	34	1022	4131	[]	[]	https://twitter.com/simonsinek/status/1324051549484650497	False		0								[]				
1323237176805568515	1323237176805568515	2020-11-02 06:15:02 CST	2020-11-02	06:15:02	-0600	15970050	simonsinek	Simon Sinek		Trust is not born out of what we do well.  Trust is born out of what we believe.	en	[]	[]	[]	31	342	2191	[]	[]	https://twitter.com/simonsinek/status/1323237176805568515	False		0								[]				
1322189039382990849	1322189039382990849	2020-10-30 09:50:06 CDT	2020-10-30	09:50:06	-0600	15970050	simonsinek	Simon Sinek		Good friends make us better people. They cheer us on when we hit bottom and keep us humble when we reach the top.	en	[]	[]	[]	62	1671	5822	[]	[]	https://twitter.com/simonsinek/status/1322189039382990849	False		0								[]				
1321519638061191168	1321519638061191168	2020-10-28 13:30:09 CDT	2020-10-28	13:30:09	-0600	15970050	simonsinek	Simon Sinek		To be authentic is to be at peace with your imperfections.	en	[]	[]	[]	57	1278	5578	[]	[]	https://twitter.com/simonsinek/status/1321519638061191168	False		0								[]				
1321129788048891904	1321129788048891904	2020-10-27 11:41:01 CDT	2020-10-27	11:41:01	-0600	15970050	simonsinek	Simon Sinek		Leadership is not a journey to rise in the ranks. Leadership is a journey to help those around us rise.	en	[]	[]	[]	68	2206	8022	[]	[]	https://twitter.com/simonsinek/status/1321129788048891904	False		0								[]				
1319647323031482371	1319647323031482371	2020-10-23 09:30:14 CDT	2020-10-23	09:30:14	-0600	15970050	simonsinek	Simon Sinek		Followers want to be taken care of. Leaders want to take care of others. Be the leader you wish you had.	en	[]	[]	[]	37	679	3295	[]	[]	https://twitter.com/simonsinek/status/1319647323031482371	False		0								[]				
1318980377248223232	1318980377248223232	2020-10-21 13:20:02 CDT	2020-10-21	13:20:02	-0600	15970050	simonsinek	Simon Sinek		If a movement is to have an impact, it must belong to those who join it, not those who lead it.	en	[]	[]	[]	41	703	3177	[]	[]	https://twitter.com/simonsinek/status/1318980377248223232	False		0								[]				
1318599130076381191	1318599130076381191	2020-10-20 12:05:05 CDT	2020-10-20	12:05:05	-0600	15970050	simonsinek	Simon Sinek		The value of our lives is not determined by what we do for ourselves.  The value of our lives is determined by what we do for others.	en	[]	[]	[]	46	1688	5548	[]	[]	https://twitter.com/simonsinek/status/1318599130076381191	False		0								[]				
1317572855408807937	1317572855408807937	2020-10-17 16:07:02 CDT	2020-10-17	16:07:02	-0600	15970050	simonsinek	Simon Sinek		So you’ve found your WHY… now what? Learn how to move from inspiration to action so you can live and lead with greater meaning, impact and fulfillment in this new live online class:  https://t.co/IiVLWUss4e  https://t.co/O8TDegMUXT	en	[]	['https://bit.ly/3k5pkmd']	['https://pbs.twimg.com/media/Ekj1hzZWkAE9Y89.jpg']	6	59	329	[]	[]	https://twitter.com/simonsinek/status/1317572855408807937	False		1	https://pbs.twimg.com/media/Ekj1hzZWkAE9Y89.jpg							[]				
1317108289809895429	1317108289809895429	2020-10-16 09:21:01 CDT	2020-10-16	09:21:01	-0600	15970050	simonsinek	Simon Sinek		Authorities act with themselves in mind. Leaders act with others in mind. Authorities take. Leaders give. Authorities die. Leaders live on.	en	[]	[]	[]	35	1054	3541	[]	[]	https://twitter.com/simonsinek/status/1317108289809895429	False		0								[]				
1316442430703624193	1316442430703624193	2020-10-14 13:15:08 CDT	2020-10-14	13:15:08	-0600	15970050	simonsinek	Simon Sinek		If the challenge we face doesn't scare us, then it's probably not that important.	en	[]	[]	[]	42	1096	4057	[]	[]	https://twitter.com/simonsinek/status/1316442430703624193	False		0								[]				
1316054597232975875	1316054597232975875	2020-10-13 11:34:01 CDT	2020-10-13	11:34:01	-0600	15970050	simonsinek	Simon Sinek		The goal is not to be perfect by the end. The goal is to be better today.	en	[]	[]	[]	54	2397	7626	[]	[]	https://twitter.com/simonsinek/status/1316054597232975875	False		0								[]				
1315739523373043712	1315739523373043712	2020-10-12 14:42:02 CDT	2020-10-12	14:42:02	-0600	15970050	simonsinek	Simon Sinek		It's been so inspiring to see how many of you have listened to season one of A Bit of Optimism. What have been YOUR favorite moments of the podcast so far?  https://t.co/mhpN0560V2	en	[]	[]	['https://pbs.twimg.com/media/EkJyHzLWkAML5PQ.jpg']	42	28	386	[]	[]	https://twitter.com/simonsinek/status/1315739523373043712	False		1	https://pbs.twimg.com/media/EkJyHzLWkAML5PQ.jpg							[]				
1314785489564717056	1314785489564717056	2020-10-09 23:31:02 CDT	2020-10-09	23:31:02	-0600	15970050	simonsinek	Simon Sinek		You can't choose the game. You can't choose the rules. You can only choose how to play. The new Infinite Game Class will help you find new ways of thinking and behaving to make your life and career more meaningful, inspiring and impactful:  https://t.co/lm7V68DC1J  https://t.co/t0RnKjhJcp	en	[]	['https://bit.ly/3luJCFP']	['https://pbs.twimg.com/tweet_video_thumb/Ej8ObZXWAAU6aDD.jpg']	11	122	654	[]	[]	https://twitter.com/simonsinek/status/1314785489564717056	False		1	https://pbs.twimg.com/tweet_video_thumb/Ej8ObZXWAAU6aDD.jpg							[]				
1314577636602122240	1314577636602122240	2020-10-09 09:45:06 CDT	2020-10-09	09:45:06	-0600	15970050	simonsinek	Simon Sinek		Leadership is not a rank or a position to be attained.  Leadership is a service to be given.	en	[]	[]	[]	170	5085	16865	[]	[]	https://twitter.com/simonsinek/status/1314577636602122240	False		0								[]				
1313898900890284032	1313898900890284032	2020-10-07 12:48:03 CDT	2020-10-07	12:48:03	-0600	15970050	simonsinek	Simon Sinek		Success is when reality catches up to our imagination.	en	[]	[]	[]	42	1021	4113	[]	[]	https://twitter.com/simonsinek/status/1313898900890284032	False		0								[]				
1313522412256985091	1313522412256985091	2020-10-06 11:52:01 CDT	2020-10-06	11:52:01	-0600	15970050	simonsinek	Simon Sinek		Bigger does not mean better.  But better is how we get bigger.	en	[]	[]	[]	38	776	3138	[]	[]	https://twitter.com/simonsinek/status/1313522412256985091	False		0								[]				
