id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1342993052277858316	1342993052277858316	2020-12-26 18:37:49 CST	2020-12-26	18:37:49	-0600	14824849	stevemartintogo	Steve Martin		Okay, here’s Tony Rice.   https://t.co/u0DSPaVRR7	en	[]	['https://youtu.be/9JFgC3Ub10E']	[]	120	200	1513	[]	[]	https://twitter.com/SteveMartinToGo/status/1342993052277858316	False		0								[]				
1342991573697634304	1342991573697634304	2020-12-26 18:31:57 CST	2020-12-26	18:31:57	-0600	14824849	stevemartintogo	Steve Martin		Aw, Tony Rice. A name I’ve known my whole life. A great musician.	en	[]	[]	[]	39	146	1767	[]	[]	https://twitter.com/SteveMartinToGo/status/1342991573697634304	False	https://twitter.com/belafleckbanjo/status/1342978402429628418	0								[]				
1342905393492733963	1342905393492733963	2020-12-26 12:49:30 CST	2020-12-26	12:49:30	-0600	14824849	stevemartintogo	Steve Martin		I just made up a cryptic crossword clue: “They are descended from raptors.”	en	[]	[]	[]	825	108	2968	[]	[]	https://twitter.com/SteveMartinToGo/status/1342905393492733963	False		0								[]				
1342469803374739462	1342469803374739462	2020-12-25 07:58:37 CST	2020-12-25	07:58:37	-0600	14824849	stevemartintogo	Steve Martin		Merry Christmas!  https://t.co/EppygpMK0C	et	[]	[]	['https://pbs.twimg.com/media/EqFpKw3W8AAXeZd.jpg']	260	400	9450	[]	[]	https://twitter.com/SteveMartinToGo/status/1342469803374739462	False		1	https://pbs.twimg.com/media/EqFpKw3W8AAXeZd.jpg							[]				
1342316042438254595	1342316042438254595	2020-12-24 21:47:38 CST	2020-12-24	21:47:38	-0600	14824849	stevemartintogo	Steve Martin		I’ve never gotten Queen Bee because of forces that lie against me.	en	[]	[]	[]	58	21	882	[]	[]	https://twitter.com/SteveMartinToGo/status/1342316042438254595	False	https://twitter.com/RosalitaJRZGram/status/1342313876893872135	0								[]				
1342312180365070336	1342312180365070336	2020-12-24 21:32:17 CST	2020-12-24	21:32:17	-0600	14824849	stevemartintogo	Steve Martin		Dude.  https://t.co/dImshLhVGF	en	[]	[]	['https://pbs.twimg.com/media/EqDZz_MXEAcZiHH.jpg']	335	108	8023	[]	[]	https://twitter.com/SteveMartinToGo/status/1342312180365070336	False		1	https://pbs.twimg.com/media/EqDZz_MXEAcZiHH.jpg							[]				
1341179333487046657	1341179333487046657	2020-12-21 18:30:45 CST	2020-12-21	18:30:45	-0600	14824849	stevemartintogo	Steve Martin		Wept tonight watching the boss, Cary Grant, in “Penny Serenade.”	en	[]	[]	[]	397	118	4611	[]	[]	https://twitter.com/SteveMartinToGo/status/1341179333487046657	False		0								[]				
1340699359982325766	1340699359982325766	2020-12-20 10:43:31 CST	2020-12-20	10:43:31	-0600	14824849	stevemartintogo	Steve Martin		I get to be a pretty big blowhard on this segment. What fun to do.	en	[]	[]	[]	17	30	489	[]	[]	https://twitter.com/SteveMartinToGo/status/1340699359982325766	False	https://twitter.com/arthistorynews/status/1340592642032320515	0								[]				
1340370176664023040	1340370176664023040	2020-12-19 12:55:27 CST	2020-12-19	12:55:27	-0600	14824849	stevemartintogo	Steve Martin		"This is truly the strangest Christmas Yet. Steve Martin and the Steep Canyon Rangers - ""Strangest Christmas Yet"" (O...  https://t.co/01KDrou8TW via @YouTube"	en	[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]	['https://youtu.be/GykTOYj5AUs']	[]	74	191	1115	[]	[]	https://twitter.com/SteveMartinToGo/status/1340370176664023040	False		0								[]				
1339724679259545600	1339724679259545600	2020-12-17 18:10:29 CST	2020-12-17	18:10:29	-0600	14824849	stevemartintogo	Steve Martin		And Al Franken was there!	en	[]	[]	[]	182	180	6241	[]	[]	https://twitter.com/SteveMartinToGo/status/1339724679259545600	False	https://twitter.com/aflashbak/status/1339722067193847809	0								[]				
1339563129555005440	1339563129555005440	2020-12-17 07:28:32 CST	2020-12-17	07:28:32	-0600	14824849	stevemartintogo	Steve Martin		Today’s cartoon from ⁦@Blisscartoons⁩ and me.  https://t.co/rNA9qAEnIE	en	[{'screen_name': 'blisscartoons', 'name': 'harry bliss', 'id': '366545388'}]	[]	['https://pbs.twimg.com/media/EpcVkPIWwAAT4qu.jpg']	29	83	1400	[]	[]	https://twitter.com/SteveMartinToGo/status/1339563129555005440	False		1	https://pbs.twimg.com/media/EpcVkPIWwAAT4qu.jpg							[]				
1339229804319674371	1339229804319674371	2020-12-16 09:24:01 CST	2020-12-16	09:24:01	-0600	14824849	stevemartintogo	Steve Martin		I don’t know of sheet music for it. But the song is “Friend of Mine.” It’s on an Edie Brickell/Steve Martin album.	en	[]	[]	[]	24	28	830	[]	[]	https://twitter.com/SteveMartinToGo/status/1339229804319674371	False	https://twitter.com/JamesDo09110510/status/1339226053101953024	0								[]				
1339058188495228930	1339058188495228930	2020-12-15 22:02:05 CST	2020-12-15	22:02:05	-0600	14824849	stevemartintogo	Steve Martin		Double C.	en	[]	[]	[]	55	11	437	[]	[]	https://twitter.com/SteveMartinToGo/status/1339058188495228930	False	https://twitter.com/U2canSaveUSA/status/1339019880155103232	0								[]				
1338656858278662145	1338656858278662145	2020-12-14 19:27:20 CST	2020-12-14	19:27:20	-0600	14824849	stevemartintogo	Steve Martin		I had a request to repost this (from the early days of the pandemic). Obliged.  https://t.co/YsalvEtRpu	en	[]	[]	[]	3756	9092	106295	[]	[]	https://twitter.com/SteveMartinToGo/status/1338656858278662145	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1338656688128331776/pu/img/srBc3nNsP0vXHLxe.jpg							[]				
1338449462172262400	1338449462172262400	2020-12-14 05:43:13 CST	2020-12-14	05:43:13	-0600	14824849	stevemartintogo	Steve Martin		Today’s cartoon from ⁦@Blisscartoons⁩ and me.  https://t.co/Zx87KrCwQC	en	[{'screen_name': 'blisscartoons', 'name': 'harry bliss', 'id': '366545388'}]	[]	['https://pbs.twimg.com/media/EpMgsPPXcAABMLA.jpg']	170	796	12067	[]	[]	https://twitter.com/SteveMartinToGo/status/1338449462172262400	False		1	https://pbs.twimg.com/media/EpMgsPPXcAABMLA.jpg							[]				
1338237458484514818	1338237458484514818	2020-12-13 15:40:48 CST	2020-12-13	15:40:48	-0600	14824849	stevemartintogo	Steve Martin		Hey! Thank you, Alan.	en	[]	[]	[]	24	34	659	[]	[]	https://twitter.com/SteveMartinToGo/status/1338237458484514818	False	https://twitter.com/AlanZweibel/status/1338188496687693825	0								[]				
1338156256071196672	1338139684082311168	2020-12-13 10:18:07 CST	2020-12-13	10:18:07	-0600	14824849	stevemartintogo	Steve Martin		@SarahKSilverman I’ll watch in an Elf outfit!	en	[]	[]	[]	18	8	508	[]	[]	https://twitter.com/SteveMartinToGo/status/1338156256071196672	False		0								[{'screen_name': 'SarahKSilverman', 'name': 'Sarah Silverman', 'id': '30364057'}]				
1337428247047507969	1337428247047507969	2020-12-11 10:05:16 CST	2020-12-11	10:05:16	-0600	14824849	stevemartintogo	Steve Martin		.What the worser people are giving...  https://t.co/VPWjm6jNW2	en	[]	[]	['https://pbs.twimg.com/media/Eo9_5qEWMAAnEmb.jpg']	59	60	977	[]	[]	https://twitter.com/SteveMartinToGo/status/1337428247047507969	False	https://twitter.com/BCDreyer/status/1337386793096843266	1	https://pbs.twimg.com/media/Eo9_5qEWMAAnEmb.jpg							[]				
1337175824374657025	1337175824374657025	2020-12-10 17:22:14 CST	2020-12-10	17:22:14	-0600	14824849	stevemartintogo	Steve Martin		We are having a great time shooting this show!	en	[]	[]	[]	144	329	5721	[]	[]	https://twitter.com/SteveMartinToGo/status/1337175824374657025	False	https://twitter.com/Disney/status/1337166498780114950	0								[]				
1336816225574416385	1336816225574416385	2020-12-09 17:33:19 CST	2020-12-09	17:33:19	-0600	14824849	stevemartintogo	Steve Martin		Number one is good, but is there more?  https://t.co/DDQ5sgKCW6	en	[]	[]	['https://pbs.twimg.com/media/Eo1TRM1WEAAnj2e.jpg']	200	81	3002	[]	[]	https://twitter.com/SteveMartinToGo/status/1336816225574416385	False		1	https://pbs.twimg.com/media/Eo1TRM1WEAAnj2e.jpg							[]				
1336647021554524162	1336647021554524162	2020-12-09 06:20:58 CST	2020-12-09	06:20:58	-0600	14824849	stevemartintogo	Steve Martin		Today’s cartoon from ⁦@Blisscartoons⁩ and me.  https://t.co/8Z70Nclupe	en	[{'screen_name': 'blisscartoons', 'name': 'harry bliss', 'id': '366545388'}]	[]	['https://pbs.twimg.com/media/Eoy5YY5W4AA-Pgx.jpg']	72	164	2541	[]	[]	https://twitter.com/SteveMartinToGo/status/1336647021554524162	False		1	https://pbs.twimg.com/media/Eoy5YY5W4AA-Pgx.jpg							[]				
1336320601015775240	1336320601015775240	2020-12-08 08:43:53 CST	2020-12-08	08:43:53	-0600	14824849	stevemartintogo	Steve Martin		Proud to I be a part of Giving Tuesday Charity Banjos – Deering® Banjo Company  https://t.co/Qv8KjuDwlC	en	[]	['https://www.deeringbanjos.com/collections/giving-tuesday-charity-banjos']	[]	33	44	713	[]	[]	https://twitter.com/SteveMartinToGo/status/1336320601015775240	False		0								[]				
1336041953285328897	1336041953285328897	2020-12-07 14:16:38 CST	2020-12-07	14:16:38	-0600	14824849	stevemartintogo	Steve Martin		Working on it!	en	[]	[]	[]	19	18	310	[]	[]	https://twitter.com/SteveMartinToGo/status/1336041953285328897	False	https://twitter.com/Davidboatymcboa/status/1336032560758087680	0								[]				
1335966064170196993	1335966064170196993	2020-12-07 09:15:05 CST	2020-12-07	09:15:05	-0600	14824849	stevemartintogo	Steve Martin		Thank God for the instructions!  https://t.co/5Uo4BFDXqS	en	[]	[]	['https://pbs.twimg.com/media/EopODWNW8AACyut.jpg']	296	123	4091	[]	[]	https://twitter.com/SteveMartinToGo/status/1335966064170196993	False		1	https://pbs.twimg.com/media/EopODWNW8AACyut.jpg							[]				
1335508412730388481	1335508412730388481	2020-12-06 02:56:32 CST	2020-12-06	02:56:32	-0600	14824849	stevemartintogo	Steve Martin		This is very weird.	en	[]	[]	[]	585	719	25758	[]	[]	https://twitter.com/SteveMartinToGo/status/1335508412730388481	False	https://twitter.com/HollywoodVibe2/status/1335336051007574017	0								[]				
1334922607804747779	1334922607804747779	2020-12-04 12:08:46 CST	2020-12-04	12:08:46	-0600	14824849	stevemartintogo	Steve Martin		One of my personal faves.	en	[]	[]	[]	51	72	1208	[]	[]	https://twitter.com/SteveMartinToGo/status/1334922607804747779	False	https://twitter.com/Blisscartoons/status/1334912357710094342	0								[]				
1334573852748378113	1334573852748378113	2020-12-03 13:02:56 CST	2020-12-03	13:02:56	-0600	14824849	stevemartintogo	Steve Martin		Today is the first day of filming our new TV show, “Only Murders in the Building,” in Manhattan. Starring the incredible Selena Gomez and the just okay Martin Short.  https://t.co/oLKhfDWUYj	en	[]	[]	['https://pbs.twimg.com/media/EoVb18uXIAADB3e.jpg']	808	1304	39925	[]	[]	https://twitter.com/SteveMartinToGo/status/1334573852748378113	False		1	https://pbs.twimg.com/media/EoVb18uXIAADB3e.jpg							[]				
1334325103551713280	1334325103551713280	2020-12-02 20:34:29 CST	2020-12-02	20:34:29	-0600	14824849	stevemartintogo	Steve Martin		Here’s another:  https://t.co/igwCSOGSWF	en	[]	[]	['https://pbs.twimg.com/media/EoR5mxTWEAAYLYW.jpg']	62	71	1298	[]	[]	https://twitter.com/SteveMartinToGo/status/1334325103551713280	False	https://twitter.com/deborahsolo/status/1334161925660401665	1	https://pbs.twimg.com/media/EoR5mxTWEAAYLYW.jpg							[]				
1334276872675450882	1334276872675450882	2020-12-02 17:22:50 CST	2020-12-02	17:22:50	-0600	14824849	stevemartintogo	Steve Martin		Can’t you I spot a trap when you see one? Hey, Dane!	en	[]	[]	[]	20	11	289	[]	[]	https://twitter.com/SteveMartinToGo/status/1334276872675450882	False	https://twitter.com/DaneCook/status/1334275861764210688	0								[]				
1334274723539263490	1334274723539263490	2020-12-02 17:14:18 CST	2020-12-02	17:14:18	-0600	14824849	stevemartintogo	Steve Martin		I have no problem with this.  https://t.co/mg5doTNvUC	en	[]	[]	['https://pbs.twimg.com/media/EoRLyaEW8AIB4I_.jpg']	79	75	2559	[]	[]	https://twitter.com/SteveMartinToGo/status/1334274723539263490	False		1	https://pbs.twimg.com/media/EoRLyaEW8AIB4I_.jpg							[]				
1333955236151631877	1333955236151631877	2020-12-01 20:04:46 CST	2020-12-01	20:04:46	-0600	14824849	stevemartintogo	Steve Martin		Okay, audio book sleep timer. What happened to twenty minutes?	en	[]	[]	[]	68	36	1278	[]	[]	https://twitter.com/SteveMartinToGo/status/1333955236151631877	False		0								[]				
1333953850932408320	1333953850932408320	2020-12-01 19:59:16 CST	2020-12-01	19:59:16	-0600	14824849	stevemartintogo	Steve Martin		Lovely, spacious, drawing.	en	[]	[]	[]	43	95	1655	[]	[]	https://twitter.com/SteveMartinToGo/status/1333953850932408320	False	https://twitter.com/Blisscartoons/status/1333833832219471874	0								[]				
1333931155503132673	1333931155503132673	2020-12-01 18:29:05 CST	2020-12-01	18:29:05	-0600	14824849	stevemartintogo	Steve Martin		Well, you win.	en	[]	[]	[]	100	61	2035	[]	[]	https://twitter.com/SteveMartinToGo/status/1333931155503132673	False	https://twitter.com/BrianHNelligan/status/1333930815433158659	0								[]				
1333922953772339203	1333922953772339203	2020-12-01 17:56:29 CST	2020-12-01	17:56:29	-0600	14824849	stevemartintogo	Steve Martin		Can my pardon include several films?	en	[]	[]	[]	3687	5652	140598	[]	[]	https://twitter.com/SteveMartinToGo/status/1333922953772339203	False		0								[]				
1333602042078752768	1333602042078752768	2020-11-30 20:41:18 CST	2020-11-30	20:41:18	-0600	14824849	stevemartintogo	Steve Martin		Especially while capturing criminals.	en	[]	[]	[]	41	20	613	[]	[]	https://twitter.com/SteveMartinToGo/status/1333602042078752768	False	https://twitter.com/SteveMartinToGo/status/1333601287682871296	0								[]				
1333580988568530948	1333580988568530948	2020-11-30 19:17:39 CST	2020-11-30	19:17:39	-0600	14824849	stevemartintogo	Steve Martin		When I was good.	en	[]	[]	[]	515	538	10968	[]	[]	https://twitter.com/SteveMartinToGo/status/1333580988568530948	False	https://twitter.com/PaulSimonMusic/status/1333485952468193281	0								[]				
1333579564094730240	1333579564094730240	2020-11-30 19:11:59 CST	2020-11-30	19:11:59	-0600	14824849	stevemartintogo	Steve Martin		I’ll be sipping a droll white wine.	en	[]	[]	[]	50	17	707	[]	[]	https://twitter.com/SteveMartinToGo/status/1333579564094730240	False	https://twitter.com/Blisscartoons/status/1333575942225207296	0								[]				
1332721962641207296	1332721962641207296	2020-11-28 10:24:11 CST	2020-11-28	10:24:11	-0600	14824849	stevemartintogo	Steve Martin		How decent. Thank you.	en	[]	[]	[]	131	79	3748	[]	[]	https://twitter.com/SteveMartinToGo/status/1332721962641207296	False	https://twitter.com/RedHourBen/status/1332716111289344001	0								[]				
1331968979628412930	1331968979628412930	2020-11-26 08:32:06 CST	2020-11-26	08:32:06	-0600	14824849	stevemartintogo	Steve Martin		And Marty Short and I are hoping to come back to London to do our Covid-cancelled shows at Royal Albert Hall.	en	[]	[]	[]	74	71	1274	[]	[]	https://twitter.com/SteveMartinToGo/status/1331968979628412930	False	https://twitter.com/WaterstonesPicc/status/1331890758446669828	0								[]				
1331745597444018181	1331745597444018181	2020-11-25 17:44:27 CST	2020-11-25	17:44:27	-0600	14824849	stevemartintogo	Steve Martin		A Wealth of Pigeons #5 at Wash. Post. Why number 5 is better than number 1:   1: Too braggadocio.  2. Not number one.  3. Kinda nowheresville.  4. Probably bought by publishing house.  5. Perfectly confident and authoritative. Upwardly mobile.  6. Notorious pigs’ sty.  https://t.co/0BKiIvmrYs	en	[]	[]	['https://pbs.twimg.com/media/EntPj69W4AEjZc8.jpg']	57	54	853	[]	[]	https://twitter.com/SteveMartinToGo/status/1331745597444018181	False		1	https://pbs.twimg.com/media/EntPj69W4AEjZc8.jpg							[]				
1331387377286307842	1331387377286307842	2020-11-24 18:01:01 CST	2020-11-24	18:01:01	-0600	14824849	stevemartintogo	Steve Martin		I just found my misplaced monolith.	en	[]	[]	[]	190	243	5260	[]	[]	https://twitter.com/SteveMartinToGo/status/1331387377286307842	False	https://twitter.com/GeorgeTakei/status/1331332642151796736	0								[]				
1331359209426923522	1331359209426923522	2020-11-24 16:09:05 CST	2020-11-24	16:09:05	-0600	14824849	stevemartintogo	Steve Martin		Wholy Cow! Congrats.	en	[]	[]	[]	41	52	1402	[]	[]	https://twitter.com/SteveMartinToGo/status/1331359209426923522	False	https://twitter.com/SteepCanyon/status/1331321944147447813	0								[]				
1330307497178132480	1330307497178132480	2020-11-21 18:29:57 CST	2020-11-21	18:29:57	-0600	14824849	stevemartintogo	Steve Martin		"Interesting take on PTA for Thanksgiving. New Documentary Explores ""Planes, Trains and Automobiles"" - InsideHook.   https://t.co/itCnrDYs7f"	en	[]	['https://www.insidehook.com/daily_brief/movies/new-documentary-directors-cut-planes-trains-and-automobiles']	[]	388	711	5261	[]	[]	https://twitter.com/SteveMartinToGo/status/1330307497178132480	False		0								[]				
1330289425079824386	1330289425079824386	2020-11-21 17:18:09 CST	2020-11-21	17:18:09	-0600	14824849	stevemartintogo	Steve Martin		I am honored to have had Dolly Parton and Vince Gill sing one of my tunes.  https://t.co/BZVvLVsyWn	en	[]	['https://open.spotify.com/track/58drJqQEBiK6RgHv7ZqTMx?si=r2-ztUHOQzaIhIbyPKv8XQ']	[]	73	96	2323	[]	[]	https://twitter.com/SteveMartinToGo/status/1330289425079824386	False		0								[]				
1329398643829387264	1329398643829387264	2020-11-19 06:18:30 CST	2020-11-19	06:18:30	-0600	14824849	stevemartintogo	Steve Martin		Maybe they were mail-in likes.	en	[]	[]	[]	456	1413	37691	[]	[]	https://twitter.com/SteveMartinToGo/status/1329398643829387264	False	https://twitter.com/RandyRainbow/status/1329250400281776128	0								[]				
1329212799155920900	1329212799155920900	2020-11-18 18:00:01 CST	2020-11-18	18:00:01	-0600	14824849	stevemartintogo	Steve Martin		I imagine Dolly Parton sitting in a quiet room, manipulating RNA while writing a hit song.	en	[]	[]	[]	1340	10285	158138	[]	[]	https://twitter.com/SteveMartinToGo/status/1329212799155920900	False		0								[]				
1329085669793091590	1329085669793091590	2020-11-18 09:34:51 CST	2020-11-18	09:34:51	-0600	14824849	stevemartintogo	Steve Martin		Thank you, Kirkus! “Pigeons” thanks you, too.	en	[]	[]	[]	16	16	311	[]	[]	https://twitter.com/SteveMartinToGo/status/1329085669793091590	False	https://twitter.com/KirkusReviews/status/1329077850700349440	0								[]				
1328802654412279811	1328802654412279811	2020-11-17 14:50:15 CST	2020-11-17	14:50:15	-0600	14824849	stevemartintogo	Steve Martin		It was the posing that was difficult.	en	[]	[]	[]	45	53	1320	[]	[]	https://twitter.com/SteveMartinToGo/status/1328802654412279811	False	https://twitter.com/EricIdle/status/1328770755690041344	0								[]				
1328712270268993536	1328712270268993536	2020-11-17 08:51:06 CST	2020-11-17	08:51:06	-0600	14824849	stevemartintogo	Steve Martin		Yesterday it wasn’t, but today it is: It’s publication day! I truly hope this lightens your hearts. A Wealth of Pigeons by Harry Bliss &amp; Steve Martin |  https://t.co/oWACh0ubWX	en	[]	['https://celadonbooks.com/book/a-wealth-of-pigeons-a-cartoon-collection/']	[]	68	89	1170	[]	[]	https://twitter.com/SteveMartinToGo/status/1328712270268993536	False		0								[]				
1328688358571315205	1328688358571315205	2020-11-17 07:16:05 CST	2020-11-17	07:16:05	-0600	14824849	stevemartintogo	Steve Martin		Thank you, Rachel. Great interview, even though I’m afraid to listen to it!	en	[]	[]	[]	26	30	697	[]	[]	https://twitter.com/SteveMartinToGo/status/1328688358571315205	False	https://twitter.com/rachelnpr/status/1328666875719454723	0								[]				
1328503405686517762	1328503405686517762	2020-11-16 19:01:08 CST	2020-11-16	19:01:08	-0600	14824849	stevemartintogo	Steve Martin		Great, Rita!	en	[]	[]	[]	33	33	773	[]	[]	https://twitter.com/SteveMartinToGo/status/1328503405686517762	False	https://twitter.com/RitaWilson/status/1328497364416352258	0								[]				
1328388800247193604	1328388800247193604	2020-11-16 11:25:44 CST	2020-11-16	11:25:44	-0600	14824849	stevemartintogo	Steve Martin		So I guess pigeons are actually wealthy: “Racing pigeon sells for record $1.9 million after frantic bidding war.”	en	[]	[]	[]	196	65	1784	[]	[]	https://twitter.com/SteveMartinToGo/status/1328388800247193604	False		0								[]				
1328342724324560896	1328342724324560896	2020-11-16 08:22:39 CST	2020-11-16	08:22:39	-0600	14824849	stevemartintogo	Steve Martin		Not going to retweet this....oops, finger slipped.	en	[]	[]	[]	83	231	4171	[]	[]	https://twitter.com/SteveMartinToGo/status/1328342724324560896	False	https://twitter.com/GMA/status/1328332335369089029	0								[]				
