id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
948019909698523136	948019909698523136	2018-01-01 20:35:34 CST	2018-01-01	20:35:34	-0600	18158546	adamgrant	Adam Grant		Thank you @blackmirror for starting 2018 off great !	en	[{'screen_name': 'blackmirror', 'name': 'black mirror', 'id': '4206492575'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/948019909698523136	False		0								[]				
947089265443332101	947082607623319557	2017-12-30 06:57:31 CST	2017-12-30	06:57:31	-0600	18158546	adamgrant	Adam Grant		@CNN @DaverMath could be worse ?	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/947089265443332101	False		0								[{'screen_name': 'CNN', 'name': 'CNN', 'id': '759251'}]				
946750751954497536	946605396419997697	2017-12-29 08:32:23 CST	2017-12-29	08:32:23	-0600	18158546	adamgrant	Adam Grant		@BrendanBeamish 👌	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/946750751954497536	False		0								[{'screen_name': 'BrendanBeamish', 'name': 'Brendan Beamish', 'id': '24795928'}]				
946749743513812992	946730703156338688	2017-12-29 08:28:23 CST	2017-12-29	08:28:23	-0600	18158546	adamgrant	Adam Grant		@DaverMath #FakeNews	und	[]	[]	[]	0	0	0	['fakenews']	[]	https://twitter.com/adamgrant/status/946749743513812992	False		0								[]				
944407986046320642	944400839346741248	2017-12-22 21:23:04 CST	2017-12-22	21:23:04	-0600	18158546	adamgrant	Adam Grant		@sakoPTBO Explain.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/944407986046320642	False		0								[]				
944078258437480448	944028985972920321	2017-12-21 23:32:51 CST	2017-12-21	23:32:51	-0600	18158546	adamgrant	Adam Grant		@stevehancock #wordstodrinkby	und	[]	[]	[]	0	0	0	['wordstodrinkby']	[]	https://twitter.com/adamgrant/status/944078258437480448	False		0								[{'screen_name': 'stevehancock', 'name': 'recovering himbo', 'id': '16843149'}]				
942884612652482560	942852208856633344	2017-12-18 16:29:44 CST	2017-12-18	16:29:44	-0600	18158546	adamgrant	Adam Grant		@stevehancock I may be out and about tonight. Who knows	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/942884612652482560	False		0								[{'screen_name': 'stevehancock', 'name': 'recovering himbo', 'id': '16843149'}]				
942876349345099776	942852208856633344	2017-12-18 15:56:54 CST	2017-12-18	15:56:54	-0600	18158546	adamgrant	Adam Grant		@stevehancock Sounds like you need a drink during a snowstorm.	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/adamgrant/status/942876349345099776	False		0								[{'screen_name': 'stevehancock', 'name': 'recovering himbo', 'id': '16843149'}]				
942641814657425408	942594865573126144	2017-12-18 00:24:56 CST	2017-12-18	00:24:56	-0600	18158546	adamgrant	Adam Grant		@stevehancock Heard that.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/942641814657425408	False		0								[{'screen_name': 'stevehancock', 'name': 'recovering himbo', 'id': '16843149'}]				
941895617458069504	941508124334264322	2017-12-15 22:59:49 CST	2017-12-15	22:59:49	-0600	18158546	adamgrant	Adam Grant		@The_Ted Still into Star Wars eh ?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/adamgrant/status/941895617458069504	False		0								[{'screen_name': 'The_Ted', 'name': 'Ted', 'id': '23412021'}]				
941127030262833152	941113106004107264	2017-12-13 20:05:43 CST	2017-12-13	20:05:43	-0600	18158546	adamgrant	Adam Grant		@stevehancock where was my invite?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/adamgrant/status/941127030262833152	False		0								[{'screen_name': 'stevehancock', 'name': 'recovering himbo', 'id': '16843149'}]				
940391132004941824	940391132004941824	2017-12-11 19:21:32 CST	2017-12-11	19:21:32	-0600	18158546	adamgrant	Adam Grant		Think I can binge watch #TheCrownSeason2 in one sitting ?	en	[]	[]	[]	0	0	2	['thecrownseason2']	[]	https://twitter.com/adamgrant/status/940391132004941824	False		0								[]				
940361449477517312	940361449477517312	2017-12-11 17:23:35 CST	2017-12-11	17:23:35	-0600	18158546	adamgrant	Adam Grant		@gabriel_rl feeling it ?  https://t.co/FVfqetP2sv	en	[]	[]	['https://pbs.twimg.com/media/DQzVwARUQAE42v5.jpg']	0	0	0	[]	[]	https://twitter.com/adamgrant/status/940361449477517312	False		1	https://pbs.twimg.com/media/DQzVwARUQAE42v5.jpg							[]				
940027495423795200	940008917094068224	2017-12-10 19:16:34 CST	2017-12-10	19:16:34	-0600	18158546	adamgrant	Adam Grant		@sakoPTBO I don’t see any problems with this	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/940027495423795200	False		0								[]				
939990320585904128	939959418040537088	2017-12-10 16:48:51 CST	2017-12-10	16:48:51	-0600	18158546	adamgrant	Adam Grant		@Scullen_ So much snow bud.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/939990320585904128	False		0								[{'screen_name': 'Scullen_', 'name': 'Sean Cullen', 'id': '226243901'}]				
939484560819023873	939484560819023873	2017-12-09 07:19:08 CST	2017-12-09	07:19:08	-0600	18158546	adamgrant	Adam Grant		#mornings @aboveandbeyond   https://t.co/Vvg3E2cC7W	und	[{'screen_name': 'aboveandbeyond', 'name': 'above & beyond', 'id': '21086501'}]	['https://itunes.apple.com/ca/podcast/above-beyond-group-therapy/id286889904?mt=2#episodeGuid=abgt262']	[]	0	0	2	['mornings']	[]	https://twitter.com/adamgrant/status/939484560819023873	False		0								[]				
938576356526374912	938553125060800512	2017-12-06 19:10:15 CST	2017-12-06	19:10:15	-0600	18158546	adamgrant	Adam Grant		@THR @VancityReynolds Lol	und	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/938576356526374912	False		0								[{'screen_name': 'THR', 'name': 'The Hollywood Reporter', 'id': '17446621'}, {'screen_name': 'VancityReynolds', 'name': 'Ryan Reynolds', 'id': '2893511188'}]				
935597648710533120	935597648710533120	2017-11-28 13:53:56 CST	2017-11-28	13:53:56	-0600	18158546	adamgrant	Adam Grant		Every Tuesday ! @awonderland   https://t.co/TG8KCVQ8qh	en	[{'screen_name': 'awonderland', 'name': 'alison wonderland', 'id': '26443701'}]	['https://itunes.apple.com/ca/podcast/radio-wonderland/id1233359606?mt=2#episodeGuid=http%3A%2F%2Falisonwonderland.podtree.com%2F%3Fp%3D114']	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/935597648710533120	False		0								[]				
935596513853546496	935596513853546496	2017-11-28 13:49:26 CST	2017-11-28	13:49:26	-0600	18158546	adamgrant	Adam Grant		@awonderland great show this week !	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/935596513853546496	False		0								[]				
935577628773203968	935577628773203968	2017-11-28 12:34:23 CST	2017-11-28	12:34:23	-0600	18158546	adamgrant	Adam Grant		@sakoPTBO is twitter still a thing ?	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/adamgrant/status/935577628773203968	False		0								[]				
836758042309951488	836757829805559809	2017-02-28 20:00:38 CST	2017-02-28	20:00:38	-0600	18158546	adamgrant	Adam Grant		@DaverMath @ultra is coming up dude	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/836758042309951488	False		0								[]				
788927258144759808	788927258144759808	2016-10-19 21:18:10 CDT	2016-10-19	21:18:10	-0600	18158546	adamgrant	Adam Grant		I like when they try to talk over each other #debatenight	en	[]	[]	[]	0	0	0	['debatenight']	[]	https://twitter.com/adamgrant/status/788927258144759808	False		0								[]				
788914149434724352	788914149434724352	2016-10-19 20:26:05 CDT	2016-10-19	20:26:05	-0600	18158546	adamgrant	Adam Grant		Maybe I should start using Twitter again... #debate #debatenight #tweet	en	[]	[]	[]	0	1	2	['debate', 'debatenight', 'tweet']	[]	https://twitter.com/adamgrant/status/788914149434724352	False		0								[]				
788913043107356672	788520935724843008	2016-10-19 20:21:41 CDT	2016-10-19	20:21:41	-0600	18158546	adamgrant	Adam Grant		@DaverMath I still prefer the Apsley Owl	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/788913043107356672	False		0								[]				
687637961886842880	687636983125032966	2016-01-14 08:10:40 CST	2016-01-14	08:10:40	-0600	18158546	adamgrant	Adam Grant		@WesBrown___ reunion time? @sucho1 @gabriel_rl @ARIA_Inc @the_muddler #digitaldreams2016 #Toronto	en	[{'screen_name': 'sucho1', 'name': 'such o', 'id': '1062717507331481600'}, {'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}, {'screen_name': 'aria_inc', 'name': 'ptbo', 'id': '820639376'}, {'screen_name': 'the_muddler', 'name': 'the muddler', 'id': '183056415'}]	[]	[]	1	0	2	['digitaldreams2016', 'toronto']	[]	https://twitter.com/adamgrant/status/687637961886842880	False		0								[]				
620988549161205760	620988549161205760	2015-07-14 11:09:42 CDT	2015-07-14	11:09:42	-0600	18158546	adamgrant	Adam Grant		Goals in life. Date a hair stylist so I don't have to pay for haircuts	en	[]	[]	[]	0	1	2	[]	[]	https://twitter.com/adamgrant/status/620988549161205760	False		0								[]				
616745332248961024	616744810221858817	2015-07-02 18:08:40 CDT	2015-07-02	18:08:40	-0600	18158546	adamgrant	Adam Grant		@WesBrown___ @sucho1 bro. Tell me about it... $200 just gone	en	[{'screen_name': 'sucho1', 'name': 'such o', 'id': '1062717507331481600'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/616745332248961024	False		0								[]				
616677914495578112	616677914495578112	2015-07-02 13:40:46 CDT	2015-07-02	13:40:46	-0600	18158546	adamgrant	Adam Grant		@the_muddler @sucho1 totally forgot about that	en	[{'screen_name': 'sucho1', 'name': 'such o', 'id': '1062717507331481600'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/616677914495578112	False		0								[]				
615535046863253504	615534866013122560	2015-06-29 09:59:25 CDT	2015-06-29	09:59:25	-0600	18158546	adamgrant	Adam Grant		@sucho1 @daviddelliss @WesBrown___ @gabriel_rl can you find someone to bring us mcdonalds. Please.	en	[{'screen_name': 'wesbrown___', 'name': 'wes brown', 'id': '250458928'}, {'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/615535046863253504	False		0								[]				
615515884069654528	615515884069654528	2015-06-29 08:43:17 CDT	2015-06-29	08:43:17	-0600	18158546	adamgrant	Adam Grant		Waking up and finding out you already paid your credit card off is an oddly blissful feeling.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/615515884069654528	False		0								[]				
608514138906583040	608514138906583040	2015-06-10 01:00:51 CDT	2015-06-10	01:00:51	-0600	18158546	adamgrant	Adam Grant		Damn you #AMC... I'll never sleep with #thecounteofmontecristo  playing. So long. So so long	en	[]	[]	[]	0	0	0	['amc', 'thecounteofmontecristo']	[]	https://twitter.com/adamgrant/status/608514138906583040	False		0								[]				
601638003325317121	601638003325317121	2015-05-22 01:37:32 CDT	2015-05-22	01:37:32	-0600	18158546	adamgrant	Adam Grant		Very deep conversations going on.... and it's past last call. #poorplanning  #sigh	en	[]	[]	[]	0	0	0	['poorplanning', 'sigh']	[]	https://twitter.com/adamgrant/status/601638003325317121	False		0								[]				
587349943603613696	587349943603613696	2015-04-12 15:21:53 CDT	2015-04-12	15:21:53	-0600	18158546	adamgrant	Adam Grant		First sunny day of spring. The day that all us pastey white folks instantly get sunburnt.	en	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/adamgrant/status/587349943603613696	False		0								[]				
586616442264670208	586616442264670208	2015-04-10 14:47:13 CDT	2015-04-10	14:47:13	-0600	18158546	adamgrant	Adam Grant		#meetme @BuonanotteTO #Toronto #nightlife #food #supperclub  http://t.co/YkXPo5E34B	und	[{'screen_name': 'buonanotteto', 'name': 'buonanotteto', 'id': '1043105948'}]	[]	['https://pbs.twimg.com/media/CCQUiaPVEAATgpC.jpg']	0	0	1	['meetme', 'toronto', 'nightlife', 'food', 'supperclub']	[]	https://twitter.com/adamgrant/status/586616442264670208	False		1	https://pbs.twimg.com/media/CCQUiaPVEAATgpC.jpg							[]				
586612811129868289	586612811129868289	2015-04-10 14:32:47 CDT	2015-04-10	14:32:47	-0600	18158546	adamgrant	Adam Grant		What's with the abundance of very attractive bank tellers  in this city today? #notcomplaining	en	[]	[]	[]	0	0	2	['notcomplaining']	[]	https://twitter.com/adamgrant/status/586612811129868289	False		0								[]				
583852140357165056	583852140357165056	2015-04-02 23:42:52 CDT	2015-04-02	23:42:52	-0600	18158546	adamgrant	Adam Grant		Oh vodka redbull. Where would I be without you.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/583852140357165056	False		0								[]				
580782844609503232	580782844609503232	2015-03-25 12:26:35 CDT	2015-03-25	12:26:35	-0600	18158546	adamgrant	Adam Grant		The amount of swiss chalet I've been eating is unreal.	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/580782844609503232	False		0								[]				
578070453471694848	578070453471694848	2015-03-18 00:48:30 CDT	2015-03-18	00:48:30	-0600	18158546	adamgrant	Adam Grant		Lucky #16 lol @gabriel_rl	en	[{'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/578070453471694848	False		0								[]				
577929818966200321	577929818966200321	2015-03-17 15:29:40 CDT	2015-03-17	15:29:40	-0600	18158546	adamgrant	Adam Grant		A Fuego Máximo - Receta 3 - Guacamole dude. Watch this. @gabriel_rl   http://t.co/8TPpTtDbA6	es	[{'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}]	['http://youtu.be/gIWgjwQ-peY']	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/577929818966200321	False		0								[]				
577924587129688064	577924587129688064	2015-03-17 15:08:53 CDT	2015-03-17	15:08:53	-0600	18158546	adamgrant	Adam Grant		Perfect explanation. @sucho1 @b_mehlenbacher @gabriel_rl  http://t.co/uzQJVJVrK9	en	[{'screen_name': 'sucho1', 'name': 'such o', 'id': '1062717507331481600'}, {'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}]	[]	['https://pbs.twimg.com/media/CAUzWSYVIAELBxB.jpg']	0	1	3	[]	[]	https://twitter.com/adamgrant/status/577924587129688064	False		1	https://pbs.twimg.com/media/CAUzWSYVIAELBxB.jpg							[]				
576816032414859264	576816032414859264	2015-03-14 13:43:53 CDT	2015-03-14	13:43:53	-0600	18158546	adamgrant	Adam Grant		St Patrick's day is fun. So much green everywhere. #Toronto #StPatricksDayweekend #StPatricksDay	en	[]	[]	[]	0	0	1	['toronto', 'stpatricksdayweekend', 'stpatricksday']	[]	https://twitter.com/adamgrant/status/576816032414859264	False		0								[]				
574481101932068864	574481101932068864	2015-03-08 03:05:42 CDT	2015-03-08	03:05:42	-0600	18158546	adamgrant	Adam Grant		All the dom is gone. Just gone.	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/574481101932068864	False		0								[]				
573962148482838528	573930260661583873	2015-03-06 15:43:34 CST	2015-03-06	15:43:34	-0600	18158546	adamgrant	Adam Grant		@sucho1 Jesus. It's like my high school career summed up in 3 songs	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/573962148482838528	False		0								[]				
573932881346715649	573930260661583873	2015-03-06 13:47:16 CST	2015-03-06	13:47:16	-0600	18158546	adamgrant	Adam Grant		@sucho1  http://t.co/dNFG5Q8jlp got you beat bro. #dashboard #screaminginfadelities	en	[]	['http://youtu.be/tuv_TB_XR2c']	[]	0	0	0	['dashboard', 'screaminginfadelities']	[]	https://twitter.com/adamgrant/status/573932881346715649	False		0								[]				
573932052925513729	573932052925513729	2015-03-06 13:43:59 CST	2015-03-06	13:43:59	-0600	18158546	adamgrant	Adam Grant		Someone bring me a coffee? #please	en	[]	[]	[]	0	0	0	['please']	[]	https://twitter.com/adamgrant/status/573932052925513729	False		0								[]				
573305573216677890	573305573216677890	2015-03-04 20:14:34 CST	2015-03-04	20:14:34	-0600	18158546	adamgrant	Adam Grant		When #semicharmedlife comes on you are required to do shots right? @gabriel_rl @sucho1 @b_mehlenbacher @the_muddler #daysofsplicepast	en	[{'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}, {'screen_name': 'sucho1', 'name': 'such o', 'id': '1062717507331481600'}, {'screen_name': 'the_muddler', 'name': 'the muddler', 'id': '183056415'}]	[]	[]	1	0	3	['semicharmedlife', 'daysofsplicepast']	[]	https://twitter.com/adamgrant/status/573305573216677890	False		0								[]				
572943694673911808	572943694673911808	2015-03-03 20:16:36 CST	2015-03-03	20:16:36	-0600	18158546	adamgrant	Adam Grant		Works at an Italian restuarant everyday with pizza. Still orders pizza on days off. #healthy #pizza #OhWell	en	[]	[]	[]	0	0	1	['healthy', 'pizza', 'ohwell']	[]	https://twitter.com/adamgrant/status/572943694673911808	False		0								[]				
572095340507217921	572091587548876802	2015-03-01 12:05:32 CST	2015-03-01	12:05:32	-0600	18158546	adamgrant	Adam Grant		@DaverMath the best bud	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adamgrant/status/572095340507217921	False		0								[]				
572091587548876802	572091587548876802	2015-03-01 11:50:38 CST	2015-03-01	11:50:38	-0600	18158546	adamgrant	Adam Grant		#HouseOfCards may consume my life for the next week	en	[]	[]	[]	0	0	0	['houseofcards']	[]	https://twitter.com/adamgrant/status/572091587548876802	False		0								[]				
571556175327694848	571556175327694848	2015-02-28 00:23:05 CST	2015-02-28	00:23:05	-0600	18158546	adamgrant	Adam Grant		So many poor life choices.	en	[]	[]	[]	2	1	3	[]	[]	https://twitter.com/adamgrant/status/571556175327694848	False		0								[]				
571179154802143232	571179154802143232	2015-02-26 23:24:57 CST	2015-02-26	23:24:57	-0600	18158546	adamgrant	Adam Grant		It's blue and black. #TheDress @gabriel_rl	en	[{'screen_name': 'gabriel_rl', 'name': 'gabriel r l', 'id': '40094588'}]	[]	[]	0	0	0	['thedress']	[]	https://twitter.com/adamgrant/status/571179154802143232	False		0								[]				
571174602623201281	571170107839414272	2015-02-26 23:06:51 CST	2015-02-26	23:06:51	-0600	18158546	adamgrant	Adam Grant		@ScholarlyGamer it's huge. I don't get it. #TheDress #blueandblack	en	[]	[]	[]	0	0	0	['thedress', 'blueandblack']	[]	https://twitter.com/adamgrant/status/571174602623201281	False		0								[]				
571170107839414272	571170107839414272	2015-02-26 22:49:00 CST	2015-02-26	22:49:00	-0600	18158546	adamgrant	Adam Grant		I missed something. Why do people care about this dress?	en	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/adamgrant/status/571170107839414272	False		0								[]				
570845718484815872	570845718484815872	2015-02-26 01:19:59 CST	2015-02-26	01:19:59	-0600	18158546	adamgrant	Adam Grant		Sorry @BeckTaxi  the @Uber drivers are way more polite.	en	[{'screen_name': 'becktaxi', 'name': 'beck taxi', 'id': '569341037'}, {'screen_name': 'uber', 'name': 'uber', 'id': '19103481'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/570845718484815872	False		0								[]				
570029860682231808	570029860682231808	2015-02-23 19:18:04 CST	2015-02-23	19:18:04	-0600	18158546	adamgrant	Adam Grant		Someone bring me a Big Mac. #McDonalds #food	en	[]	[]	[]	0	0	1	['mcdonalds', 'food']	[]	https://twitter.com/adamgrant/status/570029860682231808	False		0								[]				
569937887636008960	569937887636008960	2015-02-23 13:12:36 CST	2015-02-23	13:12:36	-0600	18158546	adamgrant	Adam Grant		It's a country music kind day. #cureshngovers	en	[]	[]	[]	0	0	0	['cureshngovers']	[]	https://twitter.com/adamgrant/status/569937887636008960	False		0								[]				
569893543851925504	569893026748715008	2015-02-23 10:16:23 CST	2015-02-23	10:16:23	-0600	18158546	adamgrant	Adam Grant		@sucho1 #lies we left our dignity at Unuin	en	[]	[]	[]	0	0	0	['lies']	[]	https://twitter.com/adamgrant/status/569893543851925504	False		0								[]				
569891845917900801	569810133196390400	2015-02-23 10:09:38 CST	2015-02-23	10:09:38	-0600	18158546	adamgrant	Adam Grant		@The_Ted you forgot me	en	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/adamgrant/status/569891845917900801	False		0								[]				
569577143253872640	569563750371627008	2015-02-22 13:19:07 CST	2015-02-22	13:19:07	-0600	18158546	adamgrant	Adam Grant		@MitchellWood24 I'll get you a ribbon bud	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/adamgrant/status/569577143253872640	False		0								[]				
